404952,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,VISA,CLASSIC
411685,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,VISA,BUSINESS
428462,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,VISA,CLASSIC
435627,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,VISA,CLASSIC
435628,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,VISA,GOLD
521848,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,MASTERCARD,PLATINUM
537719,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,MASTERCARD,GOLD
549294,206,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,MASTERCARD,CLASSIC
402275,208,ASYA KATILIM BANKASI A.Ş.,VISA,CLASSIC
402276,208,ASYA KATILIM BANKASI A.Ş.,VISA,GOLD
402280,208,ASYA KATILIM BANKASI A.Ş.,VISA,CLASSIC
416987,208,ASYA KATILIM BANKASI A.Ş.,VISA,BUSINESS
441033,208,ASYA KATILIM BANKASI A.Ş.,VISA,CLASSIC,virtual
515849,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,GOLD
524384,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,PLATINUM
527585,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,CLASSIC
529462,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,CLASSIC,virtual
531334,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,CLASSIC
547799,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,BUSINESS
552529,208,ASYA KATILIM BANKASI A.Ş.,MASTERCARD,BUSINESS,virtual
492192,900,PROVUS BİLİŞİM ,VISA,Acquiring
512446,900,PROVUS BİLİŞİM ,MASTERCARD,GOLD
515865,900,PROVUS BİLİŞİM ,MASTERCARD,GOLD
520909,900,PROVUS BİLİŞİM ,MASTERCARD,CLASSIC
